,Demand is Off By:,1240,1258,1012,3515,3053,2814,3504,2405,1001,3095,2130,1295,1028,1334,2569,2937,4204,1639,975,3564,2493,2144,2987,2537,2386,4269,2545,1288,3203,4618,


,Solution capacity total,9310,11604,8808,9921,9158,10177,10597,10356,9885,10293,8641,10477,11426,9837,10974,11567,10713,10132,8108,10493,8477,11460,9920,10002,11197,11013,11010,9899,7219,10009,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10519,10049,8562,9904,9568,10088,8664,11892,7879,11505,8172,11856,9785,10646,10827,10376,11092,7389,11597,10026,9938,10874,9228,9215,9365,10190,10001,7571,11125,11292,
,Demand is Off By:,2199,2395,3963,1934,2776,2003,4287,2183,3366,48,3619,661,3807,1053,2930,1893,945,4006,2125,2791,3489,1222,2874,2451,1866,2957,2452,3602,1396,1463,


,Solution capacity total,12982,12292,11546,10632,8281,11294,11797,9043,10223,10138,9935,9660,13194,9048,10614,9671,9244,11877,9560,11435,10715,10357,9931,10465,9852,9385,10607,11595,11468,13368,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,13877,10210,10806,9976,9455,9653,13782,11048,10155,10032,11504,8351,10519,9051,12780,9693,9252,10607,11403,9823,11452,9503,9688,11899,10048,11670,11426,10091,9219,9395,
,Demand is Off By:,0,2234,1719,1862,2889,2438,0,3027,1090,1521,287,4166,3073,2648,977,2576,2785,788,2319,2994,1975,2593,2414,0,1183,1477,1027,1082,3302,3360,


,Solution capacity total,11771,11467,10073,10164,10257,9924,13025,8474,9849,7990,12237,10925,11397,10732,11084,9773,8058,10148,9841,11924,11419,12810,9511,7724,10249,7699,9055,10610,9024,10031,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12095,11686,8278,10767,8783,11132,11607,9670,8669,9020,10680,7442,8799,9887,12806,8842,10839,9856,11135,9532,11222,9552,9917,9855,9330,11017,9324,8431,11488,9552,
,Demand is Off By:,623,758,4247,1071,3561,959,1344,4405,2576,2533,1111,5075,4793,1812,951,3427,1198,1539,2587,3285,2205,2544,2185,1811,1901,2130,3129,2742,1033,3203,


,Solution capacity total,10419,10138,11142,9353,8826,6907,8177,8735,9712,7874,10359,9460,9251,10821,10873,9973,8044,8956,9278,10695,10490,12328,8470,11051,9527,8983,12739,10032,9156,10559,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,8682,9670,9135,6355,8385,11491,9813,10457,8175,9436,7063,10727,10648,8707,9290,8674,8429,6288,11687,11195,10688,9213,9022,9241,6763,11913,8634,7479,8142,9633,
,Demand is Off By:,4036,2774,3390,5483,3959,600,3138,3618,3070,2117,4728,1790,2944,2992,4467,3595,3608,5107,2035,1622,2739,2883,3080,2425,4468,1234,3819,3694,4379,3122,


,Solution capacity total,10440,11415,11257,10321,7272,9921,11338,9026,11200,10026,8864,9828,12039,10860,10206,10843,11084,11056,10951,12156,9861,11898,8932,11092,9713,10997,12543,9757,11541,13640,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12067,10133,12147,10655,8903,8917,9610,10939,10370,9636,10160,9520,13954,10148,11911,10082,9780,9872,11257,10122,9806,9127,11368,8758,9576,9513,9765,9737,9186,8680,
,Demand is Off By:,651,2311,378,1183,3441,3174,3341,3136,875,1917,1631,2997,0,1551,1846,2187,2257,1523,2465,2695,3621,2969,734,2908,1655,3634,2688,1436,3335,4075,


,Solution capacity total,11077,10621,12086,10109,8249,11315,11233,11311,11842,12048,11659,12241,11867,11438,11466,9580,9547,10752,12120,12005,8935,11235,9859,11551,11499,9157,12538,8716,8775,11156,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11243,10354,10325,8850,12024,11447,13315,13371,10189,10072,9066,12332,14231,7843,11433,11120,10929,8399,10044,12036,11726,9677,12614,9567,9066,11596,11763,7551,12574,9685,
,Demand is Off By:,1475,2090,2200,2988,320,644,0,704,1056,1481,2725,185,0,3856,2324,1149,1108,2996,3678,781,1701,2419,0,2099,2165,1551,690,3622,0,3070,


,Solution capacity total,10979,11834,9173,12605,10457,10565,11934,11840,10846,10881,9878,12681,12805,12339,13049,7924,9561,11017,12217,10811,10229,12641,9804,9433,11341,8560,9997,10587,10018,12512,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11831,10720,12541,10693,9317,10065,10336,11644,9370,10072,10689,8872,13154,8224,10354,9385,11486,11145,10122,10357,10066,10603,9718,9333,10109,10609,8695,8973,11495,9625,
,Demand is Off By:,887,1724,0,1145,3027,2026,2615,2431,1875,1481,1102,3645,438,3475,3403,2884,551,250,3600,2460,3361,1493,2384,2333,1122,2538,3758,2200,1026,3130,


,Solution capacity total,12532,11367,9831,12148,9341,10552,11715,8890,10359,11988,12217,9750,12274,10534,11382,9320,7882,10882,12539,12185,9782,11049,10909,9074,12954,9645,11158,11231,11056,12761,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9849,10253,10739,10833,9627,10038,10999,12823,9263,9242,10604,9808,10992,9283,11431,7854,9601,13086,11648,9807,13716,11069,10825,7761,11773,13402,11149,10351,11310,9583,
,Demand is Off By:,2869,2191,1786,1005,2717,2053,1952,1252,1982,2311,1187,2709,2600,2416,2326,4415,2436,0,2074,3010,0,1027,1277,3905,0,0,1304,822,1211,3172,


,Solution capacity total,11093,10417,12534,7312,7750,9904,9478,9894,9657,10830,10660,12050,9767,8701,10614,10882,9858,10392,12731,10965,9354,10833,7434,9050,11048,10009,9991,8558,7885,10763,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10923,10380,11036,10534,10038,8926,11895,13997,8366,9053,9236,9923,9937,9130,12707,9559,8744,11228,11085,10315,13321,10447,9377,10068,8163,11834,12590,7675,9743,10528,
,Demand is Off By:,1795,2064,1489,1304,2306,3165,1056,78,2879,2500,2555,2594,3655,2569,1050,2710,3293,167,2637,2502,106,1649,2725,1598,3068,1313,0,3498,2778,2227,


,Solution capacity total,11114,11072,11996,11532,8357,7790,10535,9204,11037,11144,11002,12762,12036,11934,11096,8744,9814,12680,9701,11740,11279,11563,10879,11869,11183,11326,11875,9914,11309,12760,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10392,11997,12313,9198,12394,12367,11224,12333,9723,10401,9392,12425,11140,8267,11815,10193,9696,8474,14244,12271,11571,12073,11172,10005,8088,10794,10636,9955,10792,11098,
,Demand is Off By:,2326,447,212,2640,0,0,1727,1742,1522,1152,2399,92,2452,3432,1942,2076,2341,2921,0,546,1856,23,930,1661,3143,2353,1817,1218,1729,1657,


,Solution capacity total,12552,12537,12263,11707,8792,11502,11946,9906,10033,11387,9778,10337,11646,10829,12668,8334,9128,12440,11249,10462,10923,10712,11707,10956,12512,10363,11623,11676,9658,12983,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10184,11522,11287,11028,11957,9912,11701,12008,9170,10616,11229,12079,12373,9665,12100,10795,9571,8665,14460,11820,11328,11644,9289,10185,10684,10815,12243,11142,12185,13324,
,Demand is Off By:,2534,922,1238,810,387,2179,1250,2067,2075,937,562,438,1219,2034,1657,1474,2466,2730,0,997,2099,452,2813,1481,547,2332,210,31,336,0,


,Solution capacity total,11233,11301,10344,8831,8739,9256,10837,10056,8516,10492,9540,11507,10571,10876,9368,8800,9532,11512,12029,9084,11452,11592,9757,9625,9177,10331,8684,8898,10976,11253,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9879,12047,10364,10014,9519,10989,11031,10045,8401,10426,8828,8222,10867,8807,11201,9630,9003,10582,11183,7185,10287,10253,9863,9198,9108,9622,9541,6796,11445,11165,
,Demand is Off By:,2839,397,2161,1824,2825,1102,1920,4030,2844,1127,2963,4295,2725,2892,2556,2639,3034,813,2539,5632,3140,1843,2239,2468,2123,3525,2912,4377,1076,1590,


,Solution capacity total,12033,10170,12357,11442,10767,11097,12337,9739,8733,7940,10968,9784,9755,10214,8470,7639,10880,9642,9327,8850,9374,12393,9416,11886,12119,8660,10430,9591,10669,12272,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11959,11422,9327,7634,12623,9461,11384,12414,10574,10808,6957,10476,12491,10235,11553,11579,9732,8504,12475,9450,10630,11623,9925,9175,9991,8950,11861,11002,11036,11328,
,Demand is Off By:,759,1022,3198,4204,0,2630,1567,1661,671,745,4834,2041,1101,1464,2204,690,2305,2891,1247,3367,2797,473,2177,2491,1240,4197,592,171,1485,1427,


,Solution capacity total,11919,9063,10271,10263,9760,7078,11490,10927,11405,12047,10080,12466,12287,10293,11573,7787,10126,13014,10082,10051,10389,11705,8819,8853,9777,9923,9868,9857,10311,9780,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11644,9554,11185,10139,10444,10436,12281,11181,7338,8342,9532,10001,12550,9602,12771,11292,9795,11751,13119,10649,10280,10593,10525,8336,8064,10683,9810,8951,7749,9234,
,Demand is Off By:,1074,2890,1340,1699,1900,1655,670,2894,3907,3211,2259,2516,1042,2097,986,977,2242,0,603,2168,3147,1503,1577,3330,3167,2464,2643,2222,4772,3521,


,Solution capacity total,12184,10296,11357,10361,9807,10524,12090,10673,11150,10866,10171,11984,13288,12385,11951,9139,9867,11626,11988,12485,10572,11796,11376,12037,12033,11940,10978,10577,11099,11615,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11679,11665,13594,12180,8476,11814,11892,14120,9194,10550,10121,12167,12415,10685,12655,9357,10877,11127,14054,11192,13910,11987,11618,11031,10048,13628,10282,7882,12685,12657,
,Demand is Off By:,1039,779,0,0,3868,277,1059,0,2051,1003,1670,350,1177,1014,1102,2912,1160,268,0,1625,0,109,484,635,1183,0,2171,3291,0,98,


,Solution capacity total,12966,12525,11075,10270,10662,10991,11955,10881,12399,9983,9846,11405,11273,10779,12862,10664,10217,12730,9902,9084,9632,10912,10446,11009,10686,11926,12570,9940,9862,10484,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12581,11739,13044,9897,11509,10238,11212,11871,11414,12514,11863,11354,12569,10785,12507,9570,10236,10551,12470,11677,12019,9232,10766,10448,8696,11670,9410,9163,11766,11974,
,Demand is Off By:,137,705,0,1941,835,1853,1739,2204,0,0,0,1163,1023,914,1250,2699,1801,844,1252,1140,1408,2864,1336,1218,2535,1477,3043,2010,755,781,


,Solution capacity total,11426,11090,10463,8793,9476,9172,8855,9190,9395,9659,11775,10212,11048,8627,8584,8948,10912,11500,12611,10554,11337,12029,8554,11408,9848,9247,10464,10352,11441,10673,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11495,9549,10553,8958,7627,9051,10253,10193,7273,8667,7311,10305,10797,7996,11712,9842,9865,9593,11422,9623,10286,9722,9598,6552,8256,9270,9581,9581,11731,9332,
,Demand is Off By:,1223,2895,1972,2880,4717,3040,2698,3882,3972,2886,4480,2212,2795,3703,2045,2427,2172,1802,2300,3194,3141,2374,2504,5114,2975,3877,2872,1592,790,3423,


,Solution capacity total,12151,12743,10718,10337,10157,9428,13263,11660,12737,10572,11912,10751,12766,10463,10183,11305,9939,12437,12526,12622,9701,11601,11205,10232,10594,10998,10606,10939,11260,11249,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10159,11418,14327,9760,9544,11581,10786,10425,8859,10657,9946,11130,11557,10129,11582,10075,12622,12299,12720,11446,12710,11397,10661,11971,10040,12409,10956,9690,12458,10074,
,Demand is Off By:,2559,1026,0,2078,2800,510,2165,3650,2386,896,1845,1387,2035,1570,2175,2194,0,0,1002,1371,717,699,1441,0,1191,738,1497,1483,63,2681,


,Solution capacity total,12255,10770,8689,9902,10264,11112,13336,9415,11606,9212,11818,9511,10535,12227,10712,9385,7230,10773,11625,11597,8995,10993,11378,10251,9625,10013,11557,11448,11691,12204,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10090,9481,10019,10361,11077,10654,10578,11131,8541,11702,10260,9317,10207,11113,12339,10906,12833,7144,13584,9021,10440,7769,8593,8992,8944,11675,10434,10084,8873,10556,
,Demand is Off By:,2628,2963,2506,1477,1267,1437,2373,2944,2704,0,1531,3200,3385,586,1418,1363,0,4251,138,3796,2987,4327,3509,2674,2287,1472,2019,1089,3648,2199,


,Solution capacity total,12282,12829,12514,9186,9668,10411,11973,9714,9039,12130,11397,11147,11109,9166,9716,9201,10785,11014,11186,11009,9396,12010,10146,9951,11359,10808,8944,10285,10518,13125,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10820,12627,10849,9595,11033,9798,11418,12227,9063,10104,11033,10725,9870,9392,12107,10323,9508,10179,11218,9645,12223,11989,11212,12092,10452,10021,13609,9862,11883,10000,
,Demand is Off By:,1898,0,1676,2243,1311,2293,1533,1848,2182,1449,758,1792,3722,2307,1650,1946,2529,1216,2504,3172,1204,107,890,0,779,3126,0,1311,638,2755,


,Solution capacity total,11836,9661,7625,10472,9077,10418,10922,11369,11484,9084,8811,10078,11888,12762,10903,8805,10054,11559,8789,8987,10638,11802,8766,7886,9953,9447,9112,11862,8719,11659,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10270,9134,9210,10206,9067,9992,10119,12696,9433,9660,9359,8357,11998,9738,10861,10978,9464,9255,8745,10178,10500,7866,9213,10101,8914,11407,10371,9299,10201,9341,
,Demand is Off By:,2448,3310,3315,1632,3277,2099,2832,1379,1812,1893,2432,4160,1594,1961,2896,1291,2573,2140,4977,2639,2927,4230,2889,1565,2317,1740,2082,1874,2320,3414,


,Solution capacity total,10533,9435,9900,10366,8665,7935,8889,11506,11528,10777,12168,10497,12082,9960,11043,9917,11047,11559,12248,9644,10943,10957,10997,10161,11046,10487,11030,8588,7569,10659,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10407,9166,13614,9013,7830,10984,12228,9749,9542,10947,8789,11475,10811,9935,9448,9362,8579,9611,12274,11407,11687,8936,9088,9468,8929,10978,10604,9162,10470,9800,
,Demand is Off By:,2311,3278,0,2825,4514,1107,723,4326,1703,606,3002,1042,2781,1764,4309,2907,3458,1784,1448,1410,1740,3160,3014,2198,2302,2169,1849,2011,2051,2955,


,Solution capacity total,10745,10134,11657,11160,10212,10212,9944,7418,12665,9298,10691,11746,13326,11169,10019,8800,9054,12892,9265,9965,10511,12094,10415,10964,10506,8646,11876,10650,10066,13599,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10944,9580,10132,10097,11849,10986,11608,13535,8796,9078,8886,12429,12802,8522,12725,10431,10828,9384,12162,10246,11965,12156,10937,9703,11153,11061,11963,10680,10878,11778,
,Demand is Off By:,1774,2864,2393,1741,495,1105,1343,540,2449,2475,2905,88,790,3177,1032,1838,1209,2011,1560,2571,1462,0,1165,1963,78,2086,490,493,1643,977,


,Solution capacity total,10615,10508,12647,9518,9970,9361,13333,8264,10954,11024,10244,11646,10629,11513,10843,8229,8837,11618,10946,9914,9676,11596,8842,11549,10165,10620,12493,10631,11730,12502,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11992,9742,12323,9411,10729,10145,12028,11310,9823,10426,9862,9591,11897,10036,10055,10900,10643,8661,10645,9861,10058,13823,8433,10393,7708,8511,10642,9955,10383,11991,
,Demand is Off By:,726,2702,202,2427,1615,1946,923,2765,1422,1127,1929,2926,1695,1663,3702,1369,1394,2734,3077,2956,3369,0,3669,1273,3523,4636,1811,1218,2138,764,


,Solution capacity total,10793,12331,12062,10857,9387,9551,11994,9473,11509,9142,11124,11049,10895,10830,10226,10944,10233,12986,12568,10440,9587,10598,11744,11911,12357,10958,8797,8668,9287,13695,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10686,11752,11150,11375,10074,10134,10673,12859,7233,8378,10758,10160,8915,11633,11851,10592,12020,8221,11436,10597,10817,8948,12119,8852,8577,11250,11521,8271,10623,11645,
,Demand is Off By:,2032,692,1375,463,2270,1957,2278,1216,4012,3175,1033,2357,4677,66,1906,1677,17,3174,2286,2220,2610,3148,0,2814,2654,1897,932,2902,1898,1110,


,Solution capacity total,10530,9276,10206,9478,7789,11869,13299,9428,9714,10852,9906,9889,13469,12475,11586,10459,8353,10358,8288,9634,9358,9796,6738,10179,10188,7785,11191,8568,10631,12117,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,14076,9960,10505,10054,10064,10622,12486,10510,8354,8117,11649,8679,13243,12056,10863,9840,10568,7813,11206,11942,10711,11698,8946,10636,9674,9708,8714,10667,8139,11597,
,Demand is Off By:,0,2484,2020,1784,2280,1469,465,3565,2891,3436,142,3838,349,0,2894,2429,1469,3582,2516,875,2716,398,3156,1030,1557,3439,3739,506,4382,1158,


,Solution capacity total,8016,11612,10168,10296,6862,11336,9829,8940,12590,9667,10330,11551,11520,10674,10499,11558,8628,12176,11366,10121,10037,12933,9602,10264,9163,10334,12347,10013,8423,10935,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11977,11044,8979,10556,10187,12070,11101,12161,10143,10023,9549,10203,10688,9363,11944,10096,11194,7256,11101,9880,12013,7828,10860,11698,8241,10973,10678,6830,9941,11814,
,Demand is Off By:,741,1400,3546,1282,2157,21,1850,1914,1102,1530,2242,2314,2904,2336,1813,2173,843,4139,2621,2937,1414,4268,1242,0,2990,2174,1775,4343,2580,941,


,Solution capacity total,10753,9379,9861,12725,9244,8161,10793,9869,11079,8745,12159,10434,12242,11454,11030,7786,8878,12084,8591,10077,9847,11830,10707,9298,10981,10308,10833,9948,9394,11117,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10075,9903,10895,10908,11536,9388,10610,10883,11918,9037,8817,10333,10050,8803,10590,10553,8297,7897,10881,10105,8781,10969,8635,11024,8367,11093,9673,10240,9729,13570,
,Demand is Off By:,2643,2541,1630,930,808,2703,2341,3192,0,2516,2974,2184,3542,2896,3167,1716,3740,3498,2841,2712,4646,1127,3467,642,2864,2054,2780,933,2792,0,


,Solution capacity total,11484,10531,10905,10359,11002,8982,12649,8995,9448,9680,11651,10606,10393,12727,11877,7796,7852,11702,11010,12258,9631,9481,10068,10276,12025,10062,10439,9954,10927,12558,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12091,10391,10599,10713,9570,10026,10178,13867,8169,7978,9144,9680,11979,9433,11269,11481,11863,9018,12814,9617,9822,11757,9845,10363,7404,10806,10749,9381,10029,11554,
,Demand is Off By:,627,2053,1926,1125,2774,2065,2773,208,3076,3575,2647,2837,1613,2266,2488,788,174,2377,908,3200,3605,339,2257,1303,3827,2341,1704,1792,2492,1201,


,Solution capacity total,10860,12600,10563,9796,10981,10472,10572,10842,10492,9755,9092,11680,10983,11055,12160,9503,10042,9302,9131,10095,8386,10231,11407,12244,11105,10416,10911,11322,9118,12120,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9401,8092,9648,7784,10979,11345,10871,12865,10894,10850,9961,13644,12543,9074,10609,10636,8496,9460,10744,9839,9278,10933,9786,8528,10477,8902,8931,9868,9759,11296,
,Demand is Off By:,3317,4352,2877,4054,1365,746,2080,1210,351,703,1830,0,1049,2625,3148,1633,3541,1935,2978,2978,4149,1163,2316,3138,754,4245,3522,1305,2762,1459,


,Solution capacity total,9610,7675,11317,11576,10268,8517,10027,9226,9796,9453,8390,11143,11130,7100,13411,9119,8435,10097,9970,10538,9514,9736,9028,10285,10952,8287,11617,8397,9096,11044,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10541,10071,9792,7844,10116,10373,10593,12192,7462,10654,8621,11760,11087,8347,9258,9682,8170,9561,9558,9573,11196,8665,10193,9196,8097,7923,10487,7435,8153,9758,
,Demand is Off By:,2177,2373,2733,3994,2228,1718,2358,1883,3783,899,3170,757,2505,3352,4499,2587,3867,1834,4164,3244,2231,3431,1909,2470,3134,5224,1966,3738,4368,2997,


,Solution capacity total,9094,11893,11121,9879,10853,8446,9818,9723,11549,8377,8318,9016,11502,11432,11268,11528,9002,10069,9667,9095,8011,11165,9716,10150,9131,10237,9260,11042,8184,9292,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9991,10056,11228,7228,11156,9794,11099,10194,7332,11654,9216,9740,10831,10802,10783,8862,11041,7807,10064,10407,10026,9765,7873,10087,7994,10675,9643,8867,8933,10660,
,Demand is Off By:,2727,2388,1297,4610,1188,2297,1852,3881,3913,0,2575,2777,2761,897,2974,3407,996,3588,3658,2410,3401,2331,4229,1579,3237,2472,2810,2306,3588,2095,


,Solution capacity total,10926,9342,10849,10779,9095,8258,10878,6696,11227,9491,12234,10130,10957,10749,11871,10327,7365,12891,10820,10056,9320,10214,9304,8834,12443,8198,10052,10268,6038,11344,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12301,8994,9655,12011,11991,12356,10491,12908,9003,8295,10345,8627,12106,12144,12199,10918,9495,8927,13246,9990,11380,11644,12072,10141,9091,10766,9243,7218,9968,11213,
,Demand is Off By:,417,3450,2870,0,353,0,2460,1167,2242,3258,1446,3890,1486,0,1558,1351,2542,2468,476,2827,2047,452,30,1525,2140,2381,3210,3955,2553,1542,


,Solution capacity total,11172,9065,9373,11259,11036,10526,10610,9515,11593,7184,10162,10945,10189,10637,12076,11220,9009,12292,11309,9546,9660,10798,11684,11381,11639,10739,9650,11381,9398,11512,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9424,12238,9649,10286,9966,9236,10688,12966,8313,9964,9553,12198,10211,11809,11122,11750,10332,9646,11509,11422,11958,7734,10782,10846,10734,14588,11622,7875,9993,11882,
,Demand is Off By:,3294,206,2876,1552,2378,2855,2263,1109,2932,1589,2238,319,3381,0,2635,519,1705,1749,2213,1395,1469,4362,1320,820,497,0,831,3298,2528,873,


,Solution capacity total,12497,10392,11377,11382,8716,10685,10783,8258,10650,11424,10058,9286,12255,10733,11599,9512,9929,11582,10901,12647,8783,12701,11713,8510,12357,10030,9250,11762,9523,11720,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11153,9441,9516,10076,8399,10533,10486,12261,8652,10231,10103,10706,12052,11567,11892,9023,10255,10312,9293,11273,12738,11861,9955,7381,9328,12426,11185,10344,10959,9630,
,Demand is Off By:,1565,3003,3009,1762,3945,1558,2465,1814,2593,1322,1688,1811,1540,132,1865,3246,1782,1083,4429,1544,689,235,2147,4285,1903,721,1268,829,1562,3125,


,Solution capacity total,11483,11291,11845,11638,9236,10289,12668,10077,12623,11167,11094,10869,13494,11902,11383,10341,8380,12735,10633,11965,11400,11560,11242,12253,13056,11737,10090,11436,8665,12714,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11964,10411,11241,12616,10605,11612,14029,14006,9701,8629,12180,11188,11444,9839,13248,10543,13610,10951,12307,9104,11119,11050,11749,10339,12131,12903,11154,9273,14033,11871,
,Demand is Off By:,754,2033,1284,0,1739,479,0,69,1544,2924,0,1329,2148,1860,509,1726,0,444,1415,3713,2308,1046,353,1327,0,244,1299,1900,0,884,


,Solution capacity total,11043,10277,10856,11288,9694,8911,10226,9957,12632,9681,11630,11602,11983,12154,11731,10015,11026,11481,11856,10641,8656,11262,9763,9985,10822,9851,10660,11660,8719,12685,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11032,8408,8825,9639,10337,11994,12415,11003,9134,9954,8935,10900,11726,10864,13259,9886,10625,9291,12980,9227,11639,11675,11062,10080,8437,13351,10765,9087,10173,11232,
,Demand is Off By:,1686,4036,3700,2199,2007,97,536,3072,2111,1599,2856,1617,1866,835,498,2383,1412,2104,742,3590,1788,421,1040,1586,2794,0,1688,2086,2348,1523,


,Solution capacity total,10502,9464,8607,10385,8642,8948,9876,10589,10838,10300,11404,11076,11609,11755,11239,11474,10171,11825,11140,12146,9337,12592,9601,8769,10839,9986,12548,10327,10537,11069,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
