Solution Capacity Totals,Capacity Right Coefficients (required val),Solution Demand totals,Demand Right Coefficients
,Solution demand total,14247,14953,16052,13214,13341,12399,12992,18128,11412,13914,13675,15648,16580,14969,13981,14352,13537,14836,15327,17864,16282,13331,13365,13259,14927,14653,15644,15034,15826,16223,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,12141,14995,12809,13734,11026,13092,15806,14867,11252,13570,13961,13297,13516,15323,15118,14423,15723,13965,13796,14765,14092,14276,13026,14827,14094,12479,15311,13430,13388,12830,
,Capacity is Off By:,-55,-2078,0,-361,0,-1137,-2653,-1699,0,-1546,-1254,-1590,-332,-2761,-2409,-2259,-3698,-2043,-1971,-2134,-2596,-712,-1533,-2239,-1345,0,-2389,-1925,-1855,-1278,
,Solution demand total,17326,13667,12667,12940,13760,13521,14841,14787,14032,12690,12114,15158,15947,13008,17334,12647,12515,11656,14867,15381,15720,14302,14527,12654,11363,13565,13918,12647,15171,15667,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,16725,15115,15309,13212,12460,14715,14976,13211,13300,14510,14838,12519,13667,12030,16650,13774,13094,14560,13554,14234,12651,16275,12876,11501,15684,16574,14796,12734,11464,14150,
,Capacity is Off By:,-4639,-2198,-1332,0,-367,-2760,-1823,-43,-697,-2486,-2131,-812,-483,0,-3941,-1610,-1069,-2638,-1729,-1603,-1155,-2711,-1383,0,-2935,-3843,-1874,-1229,0,-2598,
,Solution demand total,13204,13224,15254,12946,16960,13921,16277,15786,12301,13956,12835,12544,15276,12679,15896,12436,13874,12779,14332,15294,14045,13585,12821,13235,12142,13173,12483,14935,15883,15327,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15009,15678,16366,15579,12654,16578,16876,15068,16895,13690,17330,14037,14831,14448,13919,13941,15769,12770,14818,13850,15696,13027,13740,14948,14865,14000,17016,13225,16391,14612,
,Capacity is Off By:,-2923,-2761,-2389,-2206,-561,-4623,-3723,-1900,-4292,-1666,-4623,-2330,-1647,-1886,-1210,-1777,-3744,-848,-2993,-1219,-4200,0,-2247,-2360,-2116,-1269,-4094,-1720,-4858,-3060,
,Solution demand total,17323,14263,14831,15309,14346,14797,16232,17352,14807,12442,14516,13754,17866,18005,14179,13431,15556,13514,13775,15203,16518,14330,12390,14984,15296,16341,14233,12784,14382,13299,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14494,14870,14326,17407,15561,15086,13979,14906,14848,15545,16862,14617,16256,14725,18482,16098,16125,13317,13466,15393,13229,16400,15862,14431,16965,17012,17086,13021,14364,14047,
,Capacity is Off By:,-2408,-1953,-349,-4034,-3468,-3131,-826,-1738,-2245,-3521,-4155,-2910,-3072,-2163,-5773,-3934,-4100,-1395,-1641,-2762,-1733,-2836,-4369,-1843,-4216,-4281,-4164,-1516,-2831,-2495,
,Solution demand total,15562,16252,15125,12614,15059,14886,16131,19216,13164,15727,12701,13583,17199,14189,15818,15992,16171,14214,14565,13281,16417,17928,15805,15553,11285,13151,15099,14681,15712,15171,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15253,15482,17851,18670,12947,15512,15789,15047,14264,11527,15408,15015,14405,14997,14387,15776,12505,13753,12248,16047,15169,15424,11592,12827,13828,15415,17612,13927,14235,15607,
,Capacity is Off By:,-3167,-2565,-3874,-5297,-854,-3557,-2636,-1879,-1661,0,-2701,-3308,-1221,-2435,-1678,-3612,-480,-1831,-423,-3416,-3673,-1860,-99,-239,-1079,-2684,-4690,-2422,-2702,-4055,
,Solution demand total,14494,15047,16119,12479,16138,13903,14703,17767,16035,14815,16679,15750,16481,14322,16771,14866,17707,11396,18648,14288,15790,14857,14285,16823,11259,15770,16846,15311,15717,16497,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,





,Solution capacity total,13596,16326,14279,16372,15792,16614,12762,13629,14854,13937,13422,16149,15285,14691,13909,13314,16357,14323,13828,16464,16978,16053,15775,15229,14479,15221,14939,13729,12527,15394,
,Capacity is Off By:,-1961,-2921,-2328,-4310,-3983,-3463,-1490,-1854,-2239,-1691,-1869,-2615,-3824,-2837,-3031,-1415,-3366,-1919,-2064,-3109,-4119,-2959,-2090,-1488,-2120,-2414,-2818,-1918,-1094,-2684,
,Solution demand total,15280,13151,18020,13569,15494,15663,16653,14893,12883,11705,14503,14802,16851,15431,15690,16636,12760,13517,14467,15921,14864,15238,16392,12039,14543,14407,13489,11373,13396,13476,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15435,16255,13432,13441,13277,15127,12296,14153,13566,17299,11243,15307,10591,11511,14338,14986,14344,13366,17147,15393,16854,15802,14729,16701,15658,15403,14875,13168,11898,13530,
,Capacity is Off By:,-3800,-2850,-1481,-1379,-1468,-1976,-1024,-2378,-951,-5053,0,-1773,0,0,-3460,-3087,-1353,-962,-5383,-2038,-3995,-2708,-1044,-2960,-3299,-2596,-2754,-1357,-465,-820,
,Solution demand total,14770,13524,15494,15159,12473,12765,15750,16601,13225,12771,12886,12557,13671,13197,16352,13892,15901,15281,15086,15359,14496,13505,12308,15985,12840,14664,15599,12814,14057,15955,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14819,14438,13710,13054,14142,15803,13468,12216,13885,14704,11447,14730,13382,17291,11726,12105,14575,12665,15649,15416,17174,14347,13941,14219,15902,15132,14272,14264,11372,13584,
,Capacity is Off By:,-3184,-1033,-1759,-992,-2333,-2652,-2196,-441,-1270,-2458,0,-1196,-1921,-5437,-848,-206,-1584,-261,-3885,-2061,-4315,-1253,-256,-478,-3543,-2325,-2151,-2453,0,-874,
,Solution demand total,16586,14440,16645,11943,14002,15797,16289,16804,12472,11877,13883,14671,15362,11881,16294,16008,12864,14129,15494,14277,14003,15681,12389,13074,11714,13631,14528,11256,12593,14623,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14428,15803,13888,14979,15179,15874,11854,13684,12299,15057,13695,16184,13271,11709,11148,14041,14945,13910,11641,14850,13629,13358,17941,14723,12969,13935,15666,12512,14411,13112,
,Capacity is Off By:,-2793,-2398,-1937,-2917,-3370,-2723,-582,-1909,0,-2811,-2142,-2650,-1810,0,-270,-2142,-1954,-1506,0,-1495,-770,-264,-4256,-982,-610,-1128,-3545,-701,-2978,-402,
,Solution demand total,14581,14345,13594,13075,15799,16192,13449,15008,11421,11822,13021,14670,14556,12374,14812,13580,14160,12334,15554,13946,15736,14434,14906,12593,13651,15011,13083,12540,12709,13234,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,13957,15626,16733,14480,15411,16772,12807,16160,15589,14729,10897,17366,14462,15422,12589,13071,17022,18264,12874,17313,16977,16818,16324,17778,18391,14445,16394,13883,13834,15791,
,Capacity is Off By:,-2322,-2221,-4782,-2418,-3602,-3621,-1535,-4385,-2974,-2483,0,-3832,-3001,-3568,-1711,-1172,-4031,-5860,-1110,-3958,-4118,-3724,-2639,-4037,-6032,-1638,-4273,-2072,-2401,-3081,
,Solution demand total,14479,18129,13168,14420,15352,14567,14952,19741,13760,15945,13754,14223,17084,14617,16331,13347,16749,14312,14113,12826,16981,14085,14694,14752,14232,16562,18460,13490,16631,15542,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14675,14505,12555,14926,12905,16281,13321,11737,15924,13653,12249,14886,14842,12775,13961,11393,18321,14714,15642,15451,12499,15962,15660,16783,14280,13386,16742,14527,12402,12524,
,Capacity is Off By:,-3040,-1100,-604,-2864,-1096,-3130,-2049,0,-3309,-1407,-696,-1352,-3381,-921,-3083,0,-5330,-2310,-3878,-2096,0,-2868,-1975,-3042,-1921,-579,-4621,-2716,-969,0,
,Solution demand total,14272,15632,14723,12012,15433,16247,18267,16632,14982,11558,15591,16490,16193,15237,17355,15471,14332,12763,16164,14259,15213,12862,14859,12470,11738,14813,14118,13926,12970,14313,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,13516,19920,15998,13739,15002,16430,12737,15337,14764,15382,13206,17060,13459,15277,14497,15173,17207,12206,13632,14948,16239,14823,12189,16319,14635,15847,15886,13625,13868,17670,
,Capacity is Off By:,-1881,-6515,-4047,-1677,-3193,-3279,-1465,-3562,-2149,-3136,-1653,-3526,-1998,-3423,-3619,-3274,-4216,0,-1868,-1593,-3380,-1729,0,-2578,-2276,-3040,-3765,-1814,-2435,-4960,
,Solution demand total,15818,16185,16032,15256,15896,14387,17264,17385,14501,14987,14136,16626,16948,15761,14591,15741,15164,11396,14948,14126,15751,15783,15006,18066,14999,18249,13870,11549,17081,16974,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15069,16750,14771,12145,14092,17059,15005,13275,15355,17096,15097,14867,14114,15172,13190,14463,17911,15029,13667,15584,12873,15565,17807,14154,17171,16855,15809,15610,14632,14829,
,Capacity is Off By:,-3434,-3345,-2820,-83,-2283,-3908,-3733,-1500,-2740,-4850,-3544,-1333,-2653,-3318,-2312,-2564,-4920,-2625,-1903,-2229,-14,-2471,-4122,-413,-4812,-4048,-3688,-3799,-3199,-2119,
,Solution demand total,15279,14853,12724,12675,13967,12098,16033,17077,14625,14619,13158,17728,15872,14355,15704,14472,14483,15484,16870,14561,15789,14090,14014,14067,12763,15497,14275,13935,16023,14946,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15022,13781,14187,12950,13424,14643,14896,13873,14418,14577,11527,15274,12330,13727,13439,11852,15496,14368,13562,15368,15500,14953,16139,15446,13212,15277,11806,12339,13552,17887,
,Capacity is Off By:,-3387,-376,-2236,-888,-1615,-1492,-3624,-2098,-1803,-2331,0,-1740,-869,-1873,-2561,0,-2505,-1964,-1798,-2013,-2641,-1859,-2454,-1705,-853,-2470,0,-528,-2119,-5177,
,Solution demand total,14873,15387,17318,11958,14604,14730,15630,17355,14103,15866,12042,13783,17865,11723,17915,13475,12973,13107,17837,14957,14074,12683,14803,11886,11498,14839,13062,13576,14507,15357,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,11717,15883,13323,12675,14775,16124,14973,14511,13350,15929,12209,14247,11506,12986,11404,11762,16795,13843,12862,15098,15111,14772,15145,16058,14454,14077,13692,13592,14754,17206,
,Capacity is Off By:,-82,-2478,-1372,-613,-2966,-2973,-3701,-2736,-735,-3683,-656,-713,-45,-1132,-526,0,-3804,-1439,-1098,-1743,-2252,-1678,-1460,-2317,-2095,-1270,-1571,-1781,-3321,-4496,
,Solution demand total,13088,15106,13511,13258,17988,14241,14534,15633,15182,12861,13056,15732,17408,12141,15218,12719,13572,11450,15987,13285,15311,13213,14185,15848,14542,14700,14776,12871,15102,13574,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14292,15915,14370,13216,13942,16215,12679,14654,14512,16743,13139,15393,15223,13818,13265,14259,15665,15058,16279,15361,13535,15649,16124,17562,15584,14297,13666,15517,10817,14823,
,Capacity is Off By:,-2657,-2510,-2419,-1154,-2133,-3064,-1407,-2879,-1897,-4497,-1586,-1859,-3762,-1964,-2387,-2360,-2674,-2654,-4515,-2006,-676,-2555,-2439,-3821,-3225,-1490,-1545,-3706,0,-2113,
,Solution demand total,15727,16139,16105,12277,13326,12441,17102,17404,11869,13456,14016,14116,14893,15903,15198,15279,17100,14514,14893,14817,14864,14454,15898,13202,14353,13204,15802,13338,17608,14721,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,18211,14144,13301,12485,15101,15806,14070,16637,16815,14402,14656,18206,13679,13304,13222,13991,15730,15830,16100,17919,14841,16497,16265,16258,14330,15636,15108,13912,14551,14061,
,Capacity is Off By:,-6576,-739,-1350,-423,-3292,-2655,-2798,-4862,-4200,-2156,-3103,-4672,-2218,-1450,-2344,-2092,-2739,-3426,-4336,-4564,-1982,-3403,-2580,-2517,-1971,-2829,-2987,-2101,-3118,-1351,
,Solution demand total,15401,14707,14851,14656,12899,14368,15576,18835,12593,14841,16980,15372,13926,15495,19840,13591,13105,16189,16749,16400,17069,17474,13965,11827,16633,16124,16108,14652,13092,15586,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,17610,15301,13850,13248,13809,12789,16047,14171,14917,14994,14264,17011,13079,13182,13568,15065,16431,11905,13705,14771,15100,15934,16233,15428,14048,14247,14139,14237,16380,15332,
,Capacity is Off By:,-5975,-1896,-1899,-1186,-2000,0,-4775,-2396,-2302,-2748,-2711,-3477,-1618,-1328,-2690,-3166,-3440,0,-1941,-1416,-2241,-2840,-2548,-1687,-1689,-1440,-2018,-2426,-4947,-2622,
,Solution demand total,15475,14162,18671,14902,14822,16512,15018,17380,13549,14270,13908,13512,17762,13843,16731,12300,13682,13410,14555,17617,17310,14578,14104,15455,14595,16675,13178,12461,13192,15798,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14322,18154,15489,14860,14175,16424,12474,15827,14628,14355,13820,17434,12520,12866,14370,12716,16064,14013,15033,13648,15906,16738,16924,17250,15085,17041,13529,13946,11254,17195,
,Capacity is Off By:,-2687,-4749,-3538,-2798,-2366,-3273,-1202,-4052,-2013,-2109,-2267,-3900,-1059,-1012,-3492,-817,-3073,-1609,-3269,-293,-3047,-3644,-3239,-3509,-2726,-4234,-1408,-2135,0,-4485,
,Solution demand total,13809,12458,14788,12993,13077,16341,15693,17700,13292,15050,14192,14877,14585,13125,15264,18441,14261,11545,15434,16705,16750,12102,13629,13955,14036,17343,15007,13452,15117,15057,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14380,15548,13876,13618,11840,14615,12963,13374,14001,14598,13586,15341,11732,12178,11252,10702,14607,14177,13027,13036,15293,14911,15264,13349,14649,15117,12792,12189,12611,15495,
,Capacity is Off By:,-2745,-2143,-1925,-1556,-31,-1464,-1691,-1599,-1386,-2352,-2033,-1807,-271,-324,-374,0,-1616,-1773,-1263,0,-2434,-1817,-1579,0,-2290,-2310,-671,-378,-1178,-2785,
,Solution demand total,15439,13559,15703,15842,15322,14572,15221,16095,14261,12897,14523,12575,16704,13794,16070,13706,13065,11585,14743,15640,15920,15081,13723,12996,12189,14637,12488,15048,15680,16120,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,12737,15827,15796,15762,15016,16910,12758,12136,17306,13178,14078,17442,15228,16260,12457,13204,15510,14283,15898,13906,15291,14365,16678,14889,14821,18076,15683,15935,11989,15450,
,Capacity is Off By:,-1102,-2422,-3845,-3700,-3207,-3759,-1486,-361,-4691,-932,-2525,-3908,-3767,-4406,-1579,-1305,-2519,-1879,-4134,-551,-2432,-1271,-2993,-1148,-2462,-5269,-3562,-4124,-556,-2740,
,Solution demand total,16285,14064,17151,15264,13139,15655,15617,15594,12946,14678,16047,15676,15175,15516,15897,15942,13817,12692,16056,14582,17882,14381,12108,12993,12261,16950,14945,13087,14160,15699,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,12625,15656,13274,14564,12410,14481,14605,16132,16559,10816,14505,15773,15699,14060,12394,11607,14421,15579,14115,14783,15440,16236,13013,15556,14465,16059,12788,13953,12084,15606,
,Capacity is Off By:,-990,-2251,-1323,-2502,-601,-1330,-3333,-4357,-3944,0,-2952,-2239,-4238,-2206,-1516,0,-1430,-3175,-2351,-1428,-2581,-3142,0,-1815,-2106,-3252,-667,-2142,-651,-2896,
,Solution demand total,14918,14027,14652,12577,13611,12100,15327,15534,12027,13885,15024,14531,14641,13040,15282,13029,12651,12076,14916,15934,16021,13025,12891,13393,12779,13748,15422,13320,13382,13159,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14624,16101,14891,13335,12149,11892,15214,13481,14218,15105,12581,17531,12781,13874,11545,12927,14470,13598,11969,15600,14516,14080,16308,14503,14466,14262,11024,11643,12990,15063,
,Capacity is Off By:,-2989,-2696,-2940,-1273,-340,0,-3942,-1706,-1603,-2859,-1028,-3997,-1320,-2020,-667,-1028,-1479,-1194,-205,-2245,-1657,-986,-2623,-762,-2107,-1455,0,0,-1557,-2353,
,Solution demand total,16091,16174,13153,12092,12665,14410,14391,16120,12446,13342,13498,13340,13777,12877,15108,12363,14564,14489,15871,14519,15945,12688,13234,13102,15193,15407,13583,11487,12809,14801,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14593,16428,13880,14596,14946,14668,12387,12978,15307,13037,11684,15819,13997,13588,13734,13305,15666,13726,13509,13605,15075,14676,14059,15526,15471,14209,14005,13193,10408,16727,
,Capacity is Off By:,-2958,-3023,-1929,-2534,-3137,-1517,-1115,-1203,-2692,-791,-131,-2285,-2536,-1734,-2856,-1406,-2675,-1322,-1745,-250,-2216,-1582,-374,-1785,-3112,-1402,-1884,-1382,0,-4017,
,Solution demand total,14721,14323,15147,11866,12895,17823,16978,17768,14474,14157,14551,14641,16782,12295,15963,12416,15072,14784,16903,13211,16984,13568,13433,13085,14409,15520,15541,12979,14441,14534,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,13755,16478,14110,13165,12321,13301,9420,14288,11939,16957,12987,16498,12083,12880,12015,14868,14735,12731,15165,13536,15605,13500,17622,15323,14080,16514,13050,11116,11696,15169,
,Capacity is Off By:,-2120,-3073,-2159,-1103,-512,-150,0,-2513,0,-4711,-1434,-2964,-622,-1026,-1137,-2969,-1744,-327,-3401,-181,-2746,-406,-3937,-1582,-1721,-3707,-929,0,-263,-2459,
,Solution demand total,13692,12658,13675,12316,13983,12923,15124,17193,13343,14368,15178,13376,16341,13439,17019,15061,13611,12547,15122,15208,13780,13465,12355,12946,14034,16522,15294,12567,14941,14750,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14629,14883,15169,14248,14891,16530,12717,13558,14300,16066,13122,16855,12898,13655,13810,12825,17197,13686,14793,15385,15291,13945,16099,17344,13869,15767,11887,14602,11207,15321,
,Capacity is Off By:,-2994,-1478,-3218,-2186,-3082,-3379,-1445,-1783,-1685,-3820,-1569,-3321,-1437,-1801,-2932,-926,-4206,-1282,-3029,-2030,-2432,-851,-2414,-3603,-1510,-2960,0,-2791,0,-2611,
,Solution demand total,14387,13276,15432,12368,13331,17641,16079,15505,11335,13722,11891,14129,16283,15822,16970,15103,15682,14062,16394,15802,15286,15620,13012,13376,15265,13375,16043,13332,12732,14111,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,11827,15122,13003,13994,11998,14896,12207,12611,10795,12826,14218,14709,13488,14070,11842,13135,15691,13381,13312,13360,13151,14716,14847,14852,15708,13313,15299,12801,12541,16517,
,Capacity is Off By:,-192,-1717,-1052,-1932,-189,-1745,-935,-836,0,-580,-2665,-1175,-2027,-2216,-964,-1236,-2700,-977,-1548,-5,-292,-1622,-1162,-1111,-3349,-506,-3178,-990,-1108,-3807,
,Solution demand total,14477,14521,16641,12759,15506,13604,14271,14534,13110,14437,13856,13891,15329,13199,15549,12755,14373,11730,14267,14296,15223,13580,13520,11697,12683,15334,14499,13470,13390,13617,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,13862,14523,14989,14531,15078,16869,12367,14256,15637,15340,14774,17179,13698,14076,13013,12875,16809,15082,13899,18457,14531,14311,16535,16572,15643,14937,12842,18241,12653,15018,
,Capacity is Off By:,-2227,-1118,-3038,-2469,-3269,-3718,-1095,-2481,-3022,-3094,-3221,-3645,-2237,-2222,-2135,-976,-3818,-2678,-2135,-5102,-1672,-1217,-2850,-2831,-3284,-2130,-721,-6430,-1220,-2308,
,Solution demand total,14073,13677,14704,14951,12424,14741,16760,16577,13574,14057,14314,15399,15737,12327,16957,12396,14909,15443,16054,15755,16719,15672,17586,13084,14222,13857,13936,13653,18332,16090,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,11667,17661,13635,16921,13291,18253,13702,14312,15199,13025,12618,16941,11769,13535,12927,13481,16443,13938,13369,15716,16192,14967,16562,17532,13720,13945,13543,15158,13717,15387,
,Capacity is Off By:,-32,-4256,-1684,-4859,-1482,-5102,-2430,-2537,-2584,-779,-1065,-3407,-308,-1681,-2049,-1582,-3452,-1534,-1605,-2361,-3333,-1873,-2877,-3791,-1361,-1138,-1422,-3347,-2284,-2677,
,Solution demand total,15719,15242,12752,14859,15324,15382,13896,18325,15321,15103,12679,16019,16641,12366,18140,14232,13520,14134,15662,13175,16150,14417,15093,13897,14338,15020,12486,14518,14859,16253,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14816,18093,14365,12733,11044,15192,14321,13030,15494,12239,13178,19383,14422,14891,14249,15018,17933,16296,12745,14586,15268,15210,16359,18681,12957,14681,14924,14632,13287,15482,
,Capacity is Off By:,-3181,-4688,-2414,-671,0,-2041,-3049,-1255,-2879,0,-1625,-5849,-2961,-3037,-3371,-3119,-4942,-3892,-981,-1231,-2409,-2116,-2674,-4940,-598,-1874,-2803,-2821,-1854,-2772,
,Solution demand total,12987,14647,17415,13509,14944,12366,15772,17095,14093,15669,15007,16503,16937,13053,14847,14796,13797,14079,15902,15090,15582,14232,13929,14827,12903,14180,12809,15921,13280,14323,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,15585,13319,12401,11404,12305,13840,11685,11857,15455,13100,11927,14879,13108,12557,14042,14056,15303,15508,12657,15103,13884,15689,15408,13015,14973,12120,13302,13867,13117,13806,
,Capacity is Off By:,-3950,0,-450,0,-496,-689,-413,-82,-2840,-854,-374,-1345,-1647,-703,-3164,-2157,-2312,-3104,-893,-1748,-1025,-2595,-1723,0,-2614,0,-1181,-2056,-1684,-1096,
,Solution demand total,13771,13122,15858,13234,12545,13534,13583,15206,13216,12290,13782,14017,16590,14497,15728,12492,14522,12278,15576,15738,17511,13146,15531,12351,12531,16289,13401,13295,15306,15209,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14135,16286,13873,15263,12697,15547,13879,16139,15557,14443,14170,17878,13001,16316,12533,15104,15660,14352,16707,15705,16439,16712,20099,18006,14732,16538,14475,15318,13039,14839,
,Capacity is Off By:,-2500,-2881,-1922,-3201,-888,-2396,-2607,-4364,-2942,-2197,-2617,-4344,-1540,-4462,-1655,-3205,-2669,-1948,-4943,-2350,-3580,-3618,-6414,-4265,-2373,-3731,-2354,-3507,-1606,-2129,
,Solution demand total,17913,14932,16138,15552,13247,14677,17248,17534,14045,15700,15984,14718,15883,11829,18239,16491,15700,15701,19813,14372,15361,14454,14975,11676,13099,17342,13828,14118,13731,16464,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,12494,15886,14810,15358,14858,15910,15320,13090,16818,16294,14936,16401,13270,13556,11477,15079,15602,14578,13118,17555,12835,16078,20434,19928,11992,17295,13269,15322,13863,13595,
,Capacity is Off By:,-859,-2481,-2859,-3296,-3049,-2759,-4048,-1315,-4203,-4048,-3383,-2867,-1809,-1702,-599,-3180,-2611,-2174,-1354,-4200,0,-2984,-6749,-6187,0,-4488,-1148,-3511,-2430,-885,
,Solution demand total,16318,16374,13864,14082,14708,13878,13232,16518,11887,11976,12104,15423,14317,13689,14112,15296,15723,15428,17783,14964,15119,15793,14386,14032,14066,14797,14070,14669,13570,14622,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,12258,14879,14658,15258,12553,13611,14592,15847,15735,12676,13685,15749,13759,13047,13202,12996,14274,14109,13725,15431,15695,15285,15560,14511,14138,14774,15442,15583,14656,13992,
,Capacity is Off By:,-623,-1474,-2707,-3196,-744,-460,-3320,-4072,-3120,-430,-2132,-2215,-2298,-1193,-2324,-1097,-1283,-1705,-1961,-2076,-2836,-2191,-1875,-770,-1779,-1967,-3321,-3772,-3223,-1282,
,Solution demand total,14449,14171,14253,15232,13334,16349,16485,17942,11726,11595,14157,13777,16411,12464,14121,15022,13714,13127,16457,15754,16164,13490,15228,13403,15940,13502,14910,11798,13957,15409,
,Demand is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


,Solution capacity total,14411,16541,17374,13894,15312,17541,13425,15314,12705,16953,14770,15822,15805,16257,12320,14513,17430,15190,13488,18571,13534,16721,17665,16783,18093,15159,18906,14054,14232,16929,
,Capacity is Off By:,-2776,-3136,-5423,-1832,-3503,-4390,-2153,-3539,-90,-4707,-3217,-2288,-4344,-4403,-1442,-2614,-4439,-2786,-1724,-5216,-675,-3627,-3980,-3042,-5734,-2352,-6785,-2243,-2799,-4219,
