Solution Capacity Totals,Capacity Right Coefficients (required val),Solution Demand totals,Demand Right Coefficients
,Demand is Off By:,4842,4234,2355,1798,2951,4353,1733,2249,2829,3329,1873,2026,768,3197,2804,2942,2964,1973,3112,3040,1880,2987,156,2301,2164,2511,2453,1110,1912,3681,


,Solution capacity total,11580,9342,10630,10333,10086,8783,9817,10045,12487,12089,11028,12097,10216,7640,10981,9445,8722,13626,9295,11275,11042,10177,9412,10870,9692,10776,8947,10320,8530,9804,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11426,10103,11396,11286,11043,11289,10954,11481,9025,9552,7703,10741,12155,10143,12689,9840,11672,7873,12350,10492,11148,10639,10066,9258,8082,10811,9798,9324,13154,12251,
,Demand is Off By:,1292,2341,1129,552,1301,802,1997,2594,2220,2001,4088,1776,1437,1556,1068,2429,365,3522,1372,2325,2279,1457,2036,2408,3149,2336,2655,1849,0,504,


,Solution capacity total,10986,11796,9473,11376,12053,10602,10168,8946,12105,10332,9669,10497,11555,7836,10050,10884,11255,9469,11269,10129,11170,12338,13202,10672,7988,11148,11934,11530,9691,11009,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10470,12587,10843,8875,12776,10957,11711,12766,8156,11084,9524,12105,9754,12486,11756,12308,8682,8883,10898,12207,12048,10210,11073,9685,9127,8905,14024,8785,8873,8920,
,Demand is Off By:,2248,0,1682,2963,0,1134,1240,1309,3089,469,2267,412,3838,0,2001,0,3355,2512,2824,610,1379,1886,1029,1981,2104,4242,0,2388,3648,3835,


,Solution capacity total,13090,9952,11238,12291,10241,11246,10436,10217,9535,10738,7621,12362,10208,9507,11597,11154,12299,10065,10027,10719,8978,10972,10839,10792,8703,11116,10321,9622,10393,10237,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9565,11729,10668,8642,12361,10117,12851,12731,9522,9117,9820,10243,10806,9092,12063,10760,12062,10804,12064,8472,10812,9791,9395,10628,7548,10704,11786,11137,9699,10791,
,Demand is Off By:,3153,715,1857,3196,0,1974,100,1344,1723,2436,1971,2274,2786,2607,1694,1509,0,591,1658,4345,2615,2305,2707,1038,3683,2443,667,36,2822,1964,


,Solution capacity total,12183,9433,10620,11532,12178,11939,7780,9078,12057,8750,7469,10760,10044,8827,9596,11513,12243,11474,7680,10781,9931,9803,12111,8913,6678,10930,11005,11467,9730,12347,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9395,10726,10399,8909,10521,11701,11614,11813,8101,10915,10294,10540,10375,10940,12198,9439,9524,9399,10120,11829,14620,9483,11445,11258,9782,11778,11326,8689,8001,10917,
,Demand is Off By:,3323,1718,2126,2929,1823,390,1337,2262,3144,638,1497,1977,3217,759,1559,2830,2513,1996,3602,988,0,2613,657,408,1449,1369,1127,2484,4520,1838,


,Solution capacity total,13453,9510,9986,10704,12324,10808,9150,10298,10833,10840,7969,10921,10583,7812,8828,10369,10618,12339,9310,11121,8887,12454,10668,12162,8130,10669,10683,11520,10649,12005,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,8734,9468,10447,10097,10269,9861,11194,13568,12154,10280,8320,11420,12144,11266,13443,8825,9957,10088,11163,11681,14260,6648,8995,10853,9262,12269,11338,9896,12327,12297,
,Demand is Off By:,3984,2976,2078,1741,2075,2230,1757,507,0,1273,3471,1097,1448,433,314,3444,2080,1307,2559,1136,0,5448,3107,813,1969,878,1115,1277,194,458,


,Solution capacity total,10788,10858,10652,8904,12666,10297,9752,12051,11517,12606,8659,12499,9264,9596,10880,8294,8030,10745,10657,7931,8864,10999,9732,9946,8323,10631,11778,12295,10794,12090,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10390,6934,12186,10930,11250,10757,9567,13212,9009,9382,9246,11225,12546,8709,11812,11281,9896,11761,12728,10928,10903,9779,10263,7844,10970,11515,8987,11540,8762,11750,
,Demand is Off By:,2328,5510,339,908,1094,1334,3384,863,2236,2171,2545,1292,1046,2990,1945,988,2141,0,994,1889,2524,2317,1839,3822,261,1632,3466,0,3759,1005,


,Solution capacity total,10748,10487,10871,11220,11775,12063,10030,9607,9932,11717,10665,11716,9900,9986,12339,9910,10008,10610,11420,7235,10481,11454,11191,11708,10181,9521,8374,11746,10942,10211,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12474,9841,10083,12627,12269,8062,11608,13112,8450,11590,11391,12113,14057,11572,10910,9728,9771,7694,11923,10967,11300,10659,11107,11555,8946,10826,8028,9092,10652,10097,
,Demand is Off By:,244,2603,2442,0,75,4029,1343,963,2795,0,400,404,0,127,2847,2541,2266,3701,1799,1850,2127,1437,995,111,2285,2321,4425,2081,1869,2658,


,Solution capacity total,11761,12041,9592,10042,12555,10627,9545,11606,10039,12009,7822,12840,10659,10770,11719,7871,9447,10521,10970,8885,10443,10917,11117,11109,7198,9837,9563,11277,9097,10990,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,8785,9944,11663,9824,11073,10608,8617,11773,10329,10620,10060,10965,13353,10525,10535,9434,9731,10780,9351,9372,10829,8387,9164,8774,10119,10136,11135,9199,9848,9530,
,Demand is Off By:,3933,2500,862,2014,1271,1483,4334,2302,916,933,1731,1552,239,1174,3222,2835,2306,615,4371,3445,2598,3709,2938,2892,1112,3011,1318,1974,2673,3225,


,Solution capacity total,9889,9330,7088,8619,10781,7921,9351,8690,7425,12394,6314,7961,10730,8042,11505,6566,9483,10920,8739,8344,8138,8946,13038,11836,7592,7381,6572,11709,7071,13000,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,8078,11009,10088,9368,10461,8336,9478,9910,7078,10925,8869,8929,7947,8733,9274,8965,10680,9564,13479,9213,11044,9437,9288,10065,7776,9962,11462,8177,10184,8912,
,Demand is Off By:,4640,1435,2437,2470,1883,3755,3473,4165,4167,628,2922,3588,5645,2966,4483,3304,1357,1831,243,3604,2383,2659,2814,1601,3455,3185,991,2996,2337,3843,


,Solution capacity total,10303,11039,9330,9591,13327,11373,12029,11092,12241,10351,8244,10194,8282,10392,9215,8502,8551,13141,9186,11213,9544,11438,11390,10102,10000,10713,10340,12199,10974,9664,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11365,11819,9561,11365,12542,12188,11164,12730,9527,9587,7671,10433,12449,11371,11682,10792,11872,8231,11795,9298,10367,9423,10081,9419,9819,8058,9478,9778,9752,10897,
,Demand is Off By:,1353,625,2964,473,0,0,1787,1345,1718,1966,4120,2084,1143,328,2075,1477,165,3164,1927,3519,3060,2673,2021,2247,1412,5089,2975,1395,2769,1858,


,Solution capacity total,9856,9730,11248,10281,12007,7171,10762,10632,11260,9912,10766,10200,11049,8006,10285,9655,9433,10405,8458,9288,8309,12342,9383,11111,10634,9801,12018,9048,8837,10352,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9815,10499,9287,8828,10775,10124,9154,12469,9786,8965,10018,10577,11002,10805,11020,10759,11308,9767,11404,9874,11591,9378,8841,9466,8686,11383,11921,10087,8923,10526,
,Demand is Off By:,2903,1945,3238,3010,1569,1967,3797,1606,1459,2588,1773,1940,2590,894,2737,1510,729,1628,2318,2943,1836,2718,3261,2200,2545,1764,532,1086,3598,2229,


,Solution capacity total,10104,11027,9814,12136,10483,11619,11129,10646,10537,13475,9384,11472,11123,8487,11060,11109,9551,9139,10219,10129,10382,10560,10989,10998,7831,10262,11547,12036,11292,12292,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11345,10547,12003,11173,12130,10177,10607,13837,10257,9598,11284,9672,11908,11750,13082,9899,9138,9973,12738,10884,10871,10331,9642,10486,9802,11052,11233,8501,10025,10511,
,Demand is Off By:,1373,1897,522,665,214,1914,2344,238,988,1955,507,2845,1684,0,675,2370,2899,1422,984,1933,2556,1765,2460,1180,1429,2095,1220,2672,2496,2244,


,Solution capacity total,10536,11110,10837,9613,10395,10552,12012,9771,12530,12422,11199,10600,11332,8935,11592,8357,10962,11489,9487,9357,10241,11058,10617,12104,10530,10882,9451,12013,11237,10997,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10763,10811,10562,10488,11344,7873,11771,11202,9277,8580,9376,12347,11918,11049,12557,10609,11110,7744,12636,12022,12260,9989,10935,12475,9923,9994,13370,10197,10798,9527,
,Demand is Off By:,1955,1633,1963,1350,1000,4218,1180,2873,1968,2973,2415,170,1674,650,1200,1660,927,3651,1086,795,1167,2107,1167,0,1308,3153,0,976,1723,3228,


,Solution capacity total,11554,10581,8519,10445,10673,12038,10266,9416,11802,10512,8386,9252,9569,8908,9522,10985,11725,9860,7936,9756,10226,9862,8896,10254,8981,10228,12069,9588,11496,9326,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9299,7408,9154,8525,9230,9478,13971,11526,7502,8405,8835,10246,11991,10591,11697,8294,9844,7324,10638,11045,10482,9735,10309,10105,7489,9841,10976,8404,11680,11113,
,Demand is Off By:,3419,5036,3371,3313,3114,2613,0,2549,3743,3148,2956,2271,1601,1108,2060,3975,2193,4071,3084,1772,2945,2361,1793,1561,3742,3306,1477,2769,841,1642,





,Solution capacity total,10814,10961,10587,8877,10410,11764,10660,10637,12423,11238,11500,8016,8003,12413,12130,9137,11962,10591,11678,11875,9699,10783,8909,9831,12202,10494,11969,10439,9604,8698,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10063,11329,10911,9435,11642,7804,10009,12929,11630,9759,11106,10091,12462,9835,11144,10293,10566,10365,11602,11248,10697,9907,9139,10251,10595,10498,11648,10482,10321,9703,
,Demand is Off By:,2655,1115,1614,2403,702,4287,2942,1146,0,1794,685,2426,1130,1864,2613,1976,1471,1030,2120,1569,2730,2189,2963,1415,636,2649,805,691,2200,3052,


,Solution capacity total,9704,7831,11552,11518,9437,11624,9797,10359,11554,10365,10242,11695,13008,10726,11296,12059,9348,9157,10633,11026,6285,9076,8384,9620,11389,10627,10845,10260,9659,11510,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10383,11075,10259,11371,8523,8564,10749,11654,7807,9241,10074,8175,7884,10136,11863,7980,10815,11416,11275,10258,11492,10690,7179,10096,8331,11170,10720,8491,9292,9169,
,Demand is Off By:,2335,1369,2266,467,3821,3527,2202,2421,3438,2312,1717,4342,5708,1563,1894,4289,1222,0,2447,2559,1935,1406,4923,1570,2900,1977,1733,2682,3229,3586,


,Solution capacity total,11570,12123,11375,11826,8899,9998,12498,10286,11366,9192,11016,10088,11450,11073,12175,12106,10869,11487,10421,11163,9858,12254,8938,9475,12661,8471,9951,8384,11183,10022,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11990,9535,11058,8777,11997,9552,14033,10617,12255,10719,11387,10249,11799,10558,11464,10523,9996,10575,13491,12407,10588,11248,10966,10056,8453,11564,10435,10394,12168,11619,
,Demand is Off By:,728,2909,1467,3061,347,2539,0,3458,0,834,404,2268,1793,1141,2293,1746,2041,820,231,410,2839,848,1136,1610,2778,1583,2018,779,353,1136,


,Solution capacity total,11804,11364,11461,13020,10337,8694,10796,12940,11555,11608,10946,11354,12614,9847,9261,11337,9774,9843,8932,12066,10824,10101,10455,11571,10662,10740,10241,8860,8949,11057,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9775,9673,13520,12142,9210,11109,11411,13207,8427,11382,11102,10407,9207,11324,11672,9990,11860,8316,9950,11579,10762,10742,10407,10549,10745,12570,11899,8580,12780,13233,
,Demand is Off By:,2943,2771,0,0,3134,982,1540,868,2818,171,689,2110,4385,375,2085,2279,177,3079,3772,1238,2665,1354,1695,1117,486,577,554,2593,0,0,


,Solution capacity total,8647,12700,10422,10568,11567,9306,10915,11950,10572,11548,9873,11415,12187,10378,12637,8516,10412,10904,8326,11960,10244,11317,11431,11451,9770,10812,9858,10698,7994,8344,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9294,7949,8285,12880,8523,9245,10541,11144,7341,8141,8981,10434,10960,7861,11866,10397,10104,10884,9529,10690,11126,12025,12290,7984,10899,12365,9154,8564,13055,11483,
,Demand is Off By:,3424,4495,4240,0,3821,2846,2410,2931,3904,3412,2810,2083,2632,3838,1891,1872,1933,511,4193,2127,2301,71,0,3682,332,782,3299,2609,0,1272,


,Solution capacity total,10551,9654,9225,12002,8434,9816,10795,10226,9962,9329,11517,6860,9237,12108,10642,11303,10907,9788,9809,10367,11449,9162,7239,11472,9666,9523,12356,11384,10495,9610,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10687,10133,8359,9830,9987,10476,9962,11887,8444,8828,10315,9462,11876,9168,10482,9564,9928,8608,10468,10383,10256,8764,7499,8110,9577,8557,10077,9451,10093,10488,
,Demand is Off By:,2031,2311,4166,2008,2357,1615,2989,2188,2801,2725,1476,3055,1716,2531,3275,2705,2109,2787,3254,2434,3171,3332,4603,3556,1654,4590,2376,1722,2428,2267,


,Solution capacity total,10767,11123,11995,10652,11536,10227,10902,10933,12141,8977,9915,11685,11033,12476,11821,9902,9034,11052,10671,10478,10726,11166,8621,9437,11678,12031,9987,11086,8174,10253,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10544,11193,12273,11595,11065,9267,10387,12870,9225,7684,9938,11084,13451,9238,10918,9382,10165,10948,12509,8618,10680,10829,10199,9509,10456,10113,9379,10580,11271,11183,
,Demand is Off By:,2174,1251,252,243,1279,2824,2564,1205,2020,3869,1853,1433,141,2461,2839,2887,1872,447,1213,4199,2747,1267,1903,2157,775,3034,3074,593,1250,1572,


,Solution capacity total,8878,8163,12085,11620,10299,10442,11555,10093,9120,9890,8873,9059,11687,8320,8280,9030,8910,7741,8711,9760,9398,9972,8683,8545,10760,9840,12920,9669,9548,9235,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9858,9735,9821,8835,7492,9226,8469,9443,7556,10721,8079,9988,10558,11088,11384,8052,8876,7587,12802,8399,10633,9109,9375,7914,9069,10426,10752,8873,9565,9144,
,Demand is Off By:,2860,2709,2704,3003,4852,2865,4482,4632,3689,832,3712,2529,3034,611,2373,4217,3161,3808,920,4418,2794,2987,2727,3752,2162,2721,1701,2300,2956,3611,


,Solution capacity total,9933,11567,11113,8689,9934,10565,10549,12112,9501,9838,12635,10571,11632,9445,7860,11064,11402,11776,10914,12334,9257,12118,11061,12017,12021,12547,10713,7828,9578,10721,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11222,10075,11816,8448,10404,10376,10879,12706,11469,7887,11517,12234,11824,9158,10702,11563,11446,10806,10892,13066,12488,11502,9550,9712,9665,13293,9419,9158,11747,10338,
,Demand is Off By:,1496,2369,709,3390,1940,1715,2072,1369,0,3666,274,283,1768,2541,3055,706,591,589,2830,0,939,594,2552,1954,1566,0,3034,2015,774,2417,


,Solution capacity total,10998,11173,12947,11269,9933,9502,9678,12291,11169,10668,12619,8212,8659,7338,7944,9358,10710,10379,11722,11496,10921,13512,11076,11343,11496,10779,9112,8301,10838,8103,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10226,10381,8976,10943,12081,8426,10674,13474,10469,10420,10420,12759,12658,10964,10091,10497,11621,9586,9001,9552,11735,10124,9106,10795,11696,11812,8690,9615,12189,10901,
,Demand is Off By:,2492,2063,3549,895,263,3665,2277,601,776,1133,1371,0,934,735,3666,1772,416,1809,4721,3265,1692,1972,2996,871,0,1335,3763,1558,332,1854,


,Solution capacity total,10861,9569,12921,8986,9489,8388,8669,11676,10381,9953,9480,10398,11384,10535,10876,11551,11812,11166,10414,9817,5912,11543,8463,9620,9612,12723,9161,11102,9170,10583,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11603,10709,10678,10022,9857,11195,12014,12381,8467,10131,10020,10571,12068,8995,10613,10692,11083,7927,12262,10784,10411,11987,8343,8893,7158,11075,9179,10965,9613,11523,
,Demand is Off By:,1115,1735,1847,1816,2487,896,937,1694,2778,1422,1771,1946,1524,2704,3144,1577,954,3468,1460,2033,3016,109,3759,2773,4073,2072,3274,208,2908,1232,


,Solution capacity total,10820,10446,13218,13074,8703,9743,10697,12207,10501,11887,10785,9168,10334,10990,9377,10947,8465,10690,9698,12076,11398,10247,7996,12115,12731,9703,10200,10370,9417,9119,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11167,11183,9595,8810,9428,10874,10335,11325,9301,10621,10570,10453,9827,9390,9479,10784,10964,7577,13175,10257,11519,9927,9540,11042,10013,10564,10990,9211,10272,11270,
,Demand is Off By:,1551,1261,2930,3028,2916,1217,2616,2750,1944,932,1221,2064,3765,2309,4278,1485,1073,3818,547,2560,1908,2169,2562,624,1218,2583,1463,1962,2249,1485,


,Solution capacity total,10212,9770,12776,12826,11241,10976,12261,12831,12289,10486,11020,9454,13068,10499,8536,10528,9852,11614,10581,9758,8843,10526,9011,11264,12177,10026,12176,10917,10824,8057,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11251,9090,11109,11080,11157,9752,9576,11357,9262,10146,10123,10857,13968,12799,9584,10661,10716,9995,11975,10700,10995,12199,9937,10323,11170,10180,10455,9221,11199,10386,
,Demand is Off By:,1467,3354,1416,758,1187,2339,3375,2718,1983,1407,1668,1660,0,0,4173,1608,1321,1400,1747,2117,2432,0,2165,1343,61,2967,1998,1952,1322,2369,


,Solution capacity total,10863,9921,12083,11660,10252,11780,11583,11808,8099,11676,7829,11385,10511,11907,10876,10037,9559,10098,9134,11686,11178,11242,8611,11799,10931,10401,12735,11490,9882,8577,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11263,12264,11676,9311,9450,10503,11324,11404,7245,8956,11636,9406,12886,7824,8449,9104,10389,9774,11045,11452,11255,9776,12830,10884,10780,10331,11330,8702,10782,11067,
,Demand is Off By:,1455,180,849,2527,2894,1588,1627,2671,4000,2597,155,3111,706,3875,5308,3165,1648,1621,2677,1365,2172,2320,0,782,451,2816,1123,2471,1739,1688,


,Solution capacity total,12003,11649,11448,9678,11944,9103,9756,11530,8669,9798,9446,10964,12542,11107,11307,9805,10144,9205,8716,9627,8923,10047,9697,9589,9381,12507,9433,11178,9903,9584,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11336,8219,11630,9094,11419,8781,11924,12955,8538,10561,9354,9220,11058,9649,11210,11652,9820,10016,10668,10447,7800,11016,10682,9258,9114,10749,10065,8943,11098,10806,
,Demand is Off By:,1382,4225,895,2744,925,3310,1027,1120,2707,992,2437,3297,2534,2050,2547,617,2217,1379,3054,2370,5627,1080,1420,2408,2117,2398,2388,2230,1423,1949,


,Solution capacity total,9952,10626,11003,10465,10955,9836,10697,11655,11891,11614,8922,9743,11660,11151,11727,10163,11612,8534,8356,10717,9811,10506,11345,9512,11475,9229,12256,8248,9729,11517,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10681,9678,11342,9852,9488,11606,11697,11520,8730,10935,9448,10683,10821,9344,12097,12757,9666,8161,10719,10190,10982,7711,11135,8015,8337,11993,10251,7047,10731,9874,
,Demand is Off By:,2037,2766,1183,1986,2856,485,1254,2555,2515,618,2343,1834,2771,2355,1660,0,2371,3234,3003,2627,2445,4385,967,3651,2894,1154,2202,4126,1790,2881,


,Solution capacity total,9220,10695,11770,12488,10985,11302,8911,13061,11872,10321,12093,8683,11546,10226,11480,8988,10504,7746,10610,11194,10578,9994,8989,9149,9590,9369,10861,8210,10827,9923,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10011,9343,10517,9802,9433,10479,9157,11735,10437,10652,8311,12746,12502,11532,11234,11573,9601,8834,11752,11572,13236,8991,9235,9791,8570,13569,11346,9668,10818,9342,
,Demand is Off By:,2707,3101,2008,2036,2911,1612,3794,2340,808,901,3480,0,1090,167,2523,696,2436,2561,1970,1245,191,3105,2867,1875,2661,0,1107,1505,1703,3413,


,Solution capacity total,10489,9326,10373,11848,9171,9390,12955,10870,9636,9313,10864,10857,9328,9749,9670,10905,10595,11921,8954,10535,8818,11103,11050,9152,8976,11615,11338,10985,8534,8269,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9385,9864,12016,8892,9331,10904,10480,10539,7222,8250,9298,10582,11142,9492,10720,10411,10103,8427,10154,10951,9588,10309,9516,9450,8294,9440,11264,8912,12084,11971,
,Demand is Off By:,3333,2580,509,2946,3013,1187,2471,3536,4023,3303,2493,1935,2450,2207,3037,1858,1934,2968,3568,1866,3839,1787,2586,2216,2937,3707,1189,2261,437,784,


,Solution capacity total,10931,12267,9625,10365,8821,11708,11213,9607,11252,12012,9219,10432,12090,10722,11854,10139,9878,9094,11596,11226,10571,9974,10558,12117,12360,9113,9853,10020,7968,8954,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,10244,11639,11881,11847,10751,10526,9075,13165,9993,12603,9488,11769,12480,8768,11271,10707,10028,9997,12517,11411,10316,9563,9583,9395,9190,11477,10226,9758,9886,11787,
,Demand is Off By:,2474,805,644,0,1593,1565,3876,910,1252,0,2303,748,1112,2931,2486,1562,2009,1398,1205,1406,3111,2533,2519,2271,2041,1670,2227,1415,2635,968,


,Solution capacity total,10157,8043,13392,10428,11903,11460,11320,11132,10372,8763,9053,11706,11349,10291,10818,11424,8369,11822,10013,8160,7922,12199,9331,10003,9940,11675,10987,9516,8628,10068,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9395,11195,9978,8993,12042,10939,10296,11499,8111,8988,9523,10597,9966,10167,11976,8602,9759,10546,12015,11004,11894,12078,10461,8871,9997,11775,10269,7643,11571,10485,
,Demand is Off By:,3323,1249,2547,2845,302,1152,2655,2576,3134,2565,2268,1920,3626,1532,1781,3667,2278,849,1707,1813,1533,18,1641,2795,1234,1372,2184,3530,950,2270,


,Solution capacity total,11440,11137,11467,10322,11114,8427,11999,9950,10106,10123,11673,11317,12032,11917,12524,9041,9902,11077,11327,10739,8761,13374,8970,10780,11287,12105,11313,8384,10327,8843,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,11395,11658,10712,10453,10997,9216,11256,12525,8703,8926,11138,9891,13595,11202,10310,10768,9087,9265,12130,10218,12129,10324,10874,10246,9543,10236,9909,9768,11910,11647,
,Demand is Off By:,1323,786,1813,1385,1347,2875,1695,1550,2542,2627,653,2626,0,497,3447,1501,2950,2130,1592,2599,1298,1772,1228,1420,1688,2911,2544,1405,611,1108,


,Solution capacity total,10195,9253,11345,10643,6660,10669,13110,9764,10214,9977,10309,7546,9088,9030,8428,12099,8725,10535,10433,8144,6291,10491,8883,9253,10236,10085,9219,9154,8576,8474,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,9969,10153,11391,9464,10890,9780,8153,9176,9474,10387,9418,11672,8710,9530,11133,9382,10635,9532,11392,9845,9849,12246,9210,10369,10075,10075,8854,7705,10048,12419,
,Demand is Off By:,2749,2291,1134,2374,1454,2311,4798,4899,1771,1166,2373,845,4882,2169,2624,2887,1402,1863,2330,2972,3578,0,2892,1297,1156,3072,3599,3468,2473,336,


,Solution capacity total,10380,12390,11210,11103,9953,9575,8534,11251,9819,8731,12048,8879,12585,8237,10340,11033,11431,11702,8578,11908,11396,10644,9299,11051,9357,11560,10117,8743,11472,11409,
,Capacity is Off By:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solution Demand Total,12907,10419,9555,9709,8871,10874,13651,11729,11731,9119,10356,10471,11677,10068,11909,9951,10128,8434,10849,10769,10929,9692,9802,9235,8204,10892,11813,9909,11452,10507,
,Demand is Off By:,0,2025,2970,2129,3473,1217,0,2346,0,2434,1435,2046,1915,1631,1848,2318,1909,2961,2873,2048,2498,2404,2300,2431,3027,2255,640,1264,1069,2248,


,Solution capacity total,8870,12613,11619,11198,10916,10487,11114,11247,10446,9825,10589,10042,12886,12467,10853,9934,8695,7019,9171,10855,10813,9668,10065,9613,10787,8398,11181,9520,10524,10048,
