Name,Obj Fn,Runtime,MIPGAP
B1C3_0
Capacity,32658,35987,33320,33041,36961,39389,40419,38489,35353,36620,39913,37288,31977,34612,34738,39646,36011,38826,37529,37608,41962,34331,39105,35142,35093,38320,35550,39366,37377,38208,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B15C3_1
Capacity,32984,35987,33653,33041,37330,39782,40419,38873,35353,36986,40312,37660,31977,34958,35085,40042,36371,38826,37904,37984,41962,34331,39105,35142,35443,38703,35550,39366,37750,38590,
Demand,37773,37333,37199,35157,37032,36273,38853,42226,33735,34658,35018,37175,40368,34745,40859,36806,36112,34184,41166,38450,40282,35925,35941,34649,33356,39045,36985,33518,37188,38264,
B15C3_2
Capacity,33313,35987,34328,33041,38080,40179,40419,39653,35706,37728,41122,38416,31977,35660,35789,40846,36734,39214,38665,38363,41962,34674,39496,35142,36154,39480,35905,39759,38508,39364,
Demand,37395,37333,36827,34805,37032,36273,38464,41803,33397,34658,34667,36434,39564,34053,40045,36806,36112,34184,41166,38450,39879,35565,35581,33958,32691,38267,36615,33182,36816,37881,
B15C3_3
Capacity,33646,36346,35367,33371,39232,40985,40823,40853,36423,38870,42367,39579,32296,36376,36872,41666,37101,39606,39441,39133,41962,35020,39890,35493,36880,40272,36626,40557,39281,40555,
Demand,37021,37333,36458,34456,37032,36273,37698,41384,33063,34658,34320,35708,38776,33374,39247,36806,36112,34184,41166,38450,39085,35209,35225,33281,31719,37129,36248,32521,36447,37502,
B15C3_4
Capacity,33982,37076,36801,34041,40420,41807,41643,42509,37525,40046,44085,41183,32944,37106,38367,42502,37472,40002,40233,39919,42381,35370,40690,36205,37620,41080,37361,41371,40469,41782,
Demand,36650,37333,36093,33769,37032,36273,36947,40970,32732,34658,33976,34996,38004,32709,38465,36806,36112,34184,41166,38450,37923,34856,34872,32618,30775,36025,35885,31873,36082,37126,
