Name,Obj Fn,Runtime,MIPGAP
B1C6_0
Capacity,32658,35987,33320,33041,36961,39389,40419,38489,35353,36620,39913,37288,31977,34612,34738,39646,36011,38826,37529,37608,41962,34331,39105,35142,35093,38320,35550,39366,37377,38208,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B15C6_1
Capacity,32984,36346,33320,33041,36961,39389,40823,38489,35706,36620,40312,37660,31977,34958,35085,39646,36371,39214,37904,37608,42381,34674,39496,35493,35443,38703,35550,39366,37750,38590,
Demand,38155,36959,37575,35513,36661,36273,38464,42226,33397,34311,35018,37175,40368,34745,40859,36437,35750,33842,41166,38065,40282,36288,35941,34999,33693,39045,36985,33182,37564,37881,
B15C6_2
Capacity,33646,37076,33320,33041,36961,39389,41231,38873,36423,36620,40715,38036,31977,35307,35435,40042,36734,40002,38665,37984,42804,35370,39890,36205,36154,39480,35550,39366,38127,39364,
Demand,38155,36589,37575,35513,35931,35910,37698,42226,33063,33627,34320,36803,39564,34397,40045,35711,35392,33167,41166,37684,40282,36288,35225,34999,33693,38267,36248,32521,37564,37126,
B15C6_3
Capacity,34664,38198,33320,33041,36961,39389,41643,39261,37525,36620,41533,38416,31977,35660,35789,40442,37101,41214,39441,38746,43232,36440,40288,36932,36880,40674,35550,39366,38508,40154,
Demand,37773,36223,37575,35513,35215,35550,36947,41803,32732,32627,33636,36434,38776,34053,39247,34999,34687,32180,41166,37307,39879,36288,34177,34999,33356,37129,35170,31554,37564,36022,
B15C6_4
Capacity,36070,39353,33320,33041,36961,39389,42059,39653,38661,36986,42367,38800,31977,36016,36146,40846,37472,42886,40233,39524,43664,37543,40690,37674,37620,41904,35550,39366,38893,40960,
Demand,37395,35860,37575,35157,34513,35194,36211,40970,32404,31340,32966,36069,38004,33374,38465,34302,33996,31223,41166,36933,39085,35925,33161,34649,33022,36025,34124,30308,37564,34950,
